user,item,rating
885,1919,4.0
885,2076,4.0
885,2098,5.0
885,2318,3.0
885,2320,4.0
885,2321,4.0
886,48,5.0
886,123,5.0
886,297,5.0
886,422,3.0
886,861,5.0
886,901,3.0
886,992,2.0
886,1153,4.0
886,1216,5.0
886,1331,4.0
886,1388,5.0
886,1498,4.0
886,1526,5.0
886,1529,5.0
886,1635,5.0
886,1710,5.0
886,1744,4.0
886,2024,5.0
886,2028,4.0
886,2039,4.0
886,2040,4.0
886,2116,5.0
886,2150,3.0
886,2170,4.0
886,2171,5.0
886,2174,5.0
886,2183,4.0
886,2232,4.0
886,2236,4.0
886,2285,5.0
886,2287,5.0
886,2293,4.0
886,2307,5.0
886,2308,3.0
886,2316,5.0
886,2318,5.0
886,2320,5.0
886,2321,4.0
886,2322,5.0
886,2329,3.0
886,2353,5.0
886,2378,5.0
886,2393,4.0
887,48,4.0
887,124,5.0
887,289,5.0
887,828,4.0
887,884,5.0
887,1240,5.0
887,1317,5.0
887,1325,3.0
887,1526,5.0
887,1664,4.0
887,1668,4.0
887,1878,4.0
887,2042,4.0
887,2043,3.0
887,2082,4.0
887,2084,4.0
887,2102,4.0
887,2108,5.0
887,2127,3.0
887,2166,5.0
887,2169,4.0
887,2170,4.0
887,2179,4.0
887,2209,3.0
887,2212,5.0
887,2230,4.0
887,2236,4.0
887,2321,5.0
887,2323,3.0
887,2393,5.0
888,48,5.0
888,128,4.0
888,132,5.0
888,253,5.0
888,356,3.0
888,951,5.0
888,1031,4.0
888,1071,4.0
888,1078,5.0
888,1523,4.0
888,1528,3.0
888,1552,5.0
888,2043,5.0
888,2076,3.0
888,2168,5.0
888,2230,5.0
888,2241,4.0
888,2271,4.0
888,2313,2.0
888,2388,5.0
889,48,5.0
889,220,5.0
889,1499,5.0
889,1522,5.0
889,1713,4.0
889,1827,5.0
889,2023,5.0
889,2098,4.0
889,2250,4.0
889,2358,4.0
890,48,3.0
890,123,4.0
890,453,5.0
890,639,4.0
890,669,3.0
890,1031,5.0
890,1242,3.0
890,1298,4.0
890,1450,4.0
890,1517,5.0
890,1543,5.0
890,1578,4.0
890,1712,4.0
890,1960,4.0
890,2143,5.0
890,2230,4.0
890,2318,4.0
890,2321,4.0
890,2383,4.0
891,48,2.0
891,123,4.0
891,124,5.0
891,128,5.0
891,132,5.0
891,188,5.0
891,192,5.0
891,297,5.0
891,434,5.0
891,509,5.0
891,669,4.0
891,805,3.0
891,828,4.0
891,830,5.0
891,861,5.0
891,1090,5.0
891,1365,5.0
891,1372,5.0
891,1388,4.0
891,1449,3.0
891,1482,4.0
891,1496,4.0
891,1498,4.0
891,1499,4.0
891,1526,5.0
891,1529,5.0
891,1530,5.0
891,1539,5.0
891,1709,4.0
891,1710,4.0
891,1712,5.0
891,1715,3.0
891,1819,5.0
891,1848,4.0
891,2028,5.0
891,2029,5.0
891,2089,5.0
891,2152,4.0
891,2169,4.0
891,2170,5.0
891,2171,4.0
891,2223,5.0
891,2229,4.0
891,2232,4.0
891,2236,5.0
891,2243,5.0
891,2305,5.0
891,2308,4.0
891,2316,4.0
891,2318,3.0
891,2320,4.0
891,2321,5.0
891,2322,4.0
891,2323,3.0
891,2329,4.0
891,2330,5.0
891,2336,4.0
891,2347,4.0
891,2355,3.0
891,2393,4.0
892,48,4.0
892,128,5.0
892,270,5.0
892,336,4.0
892,580,5.0
892,669,5.0
892,688,3.0
892,823,5.0
892,1074,5.0
892,1243,4.0
892,1279,5.0
892,1522,4.0
892,1523,5.0
892,1724,5.0
892,1797,5.0
892,1802,5.0
892,1829,5.0
892,1873,5.0
892,1937,5.0
892,1950,5.0
892,2024,5.0
892,2096,4.0
892,2102,5.0
892,2109,5.0
892,2125,5.0
892,2176,3.0
892,2185,5.0
892,2188,5.0
892,2190,5.0
892,2252,5.0
892,2290,5.0
892,2368,5.0
893,48,3.0
893,122,3.0
893,128,4.0
893,304,4.0
893,404,4.0
893,828,3.0
893,1329,3.0
893,1526,4.0
893,1884,4.0
893,1894,4.0
893,1895,4.0
893,1986,4.0
893,2116,5.0
893,2196,4.0
893,2220,3.0
893,2227,4.0
893,2254,3.0
893,2271,3.0
893,2313,3.0
893,2320,2.0
893,2355,3.0
894,48,4.0
894,123,4.0
894,124,5.0
894,128,4.0
894,219,1.0
894,640,4.0
894,1040,5.0
894,1147,2.0
894,1388,5.0
894,1498,2.0
894,1499,5.0
894,1511,5.0
894,1526,4.0
894,1709,1.0
894,1710,4.0
894,1712,4.0
894,1800,5.0
894,1819,4.0
894,1875,5.0
894,1879,5.0
894,1963,5.0
894,2028,5.0
894,2029,4.0
894,2042,5.0
894,2076,4.0
894,2098,5.0
894,2164,4.0
894,2165,5.0
894,2169,4.0
894,2170,4.0
894,2176,2.0
894,2179,5.0
894,2205,5.0
894,2209,5.0
894,2223,5.0
894,2229,4.0
894,2232,4.0
894,2236,5.0
894,2246,5.0
894,2254,4.0
894,2294,1.0
894,2308,4.0
894,2316,4.0
894,2320,4.0
894,2321,4.0
894,2322,4.0
894,2323,5.0
894,2355,4.0
894,2367,4.0
894,2369,3.0
894,2393,5.0
894,2417,5.0
894,2418,5.0
895,48,5.0
895,188,5.0
895,297,5.0
895,828,5.0
895,862,5.0
895,1078,5.0
895,1280,4.0
895,1332,5.0
895,1364,5.0
895,1388,5.0
895,1409,5.0
895,1434,5.0
895,1454,5.0
895,1468,4.0
895,1499,5.0
895,1529,5.0
895,1652,5.0
895,1827,5.0
895,1848,5.0
895,1919,5.0
895,2007,5.0
895,2039,2.0
895,2040,4.0
895,2042,5.0
895,2104,5.0
895,2116,5.0
895,2164,5.0
895,2166,5.0
895,2187,5.0
895,2189,5.0
895,2230,5.0
895,2231,4.0
895,2235,5.0
895,2296,5.0
895,2308,5.0
895,2316,5.0
895,2377,5.0
896,48,2.0
896,83,5.0
896,123,4.0
896,990,4.0
896,1329,5.0
896,1388,5.0
896,1499,3.0
896,1677,4.0
896,1679,2.0
896,2028,4.0
896,2039,3.0
896,2040,3.0
896,2084,4.0
896,2104,4.0
896,2127,3.0
896,2151,4.0
896,2155,2.0
896,2156,5.0
896,2169,3.0
896,2174,5.0
896,2180,4.0
896,2183,4.0
896,2209,4.0
896,2223,4.0
896,2229,2.0
896,2232,5.0
896,2250,3.0
896,2298,3.0
896,2311,1.0
896,2316,4.0
896,2318,1.0
896,2320,4.0
896,2323,3.0
896,2399,4.0
897,48,4.0
897,132,5.0
897,165,5.0
897,302,3.0
897,574,4.0
897,1522,4.0
897,2229,4.0
897,2230,5.0
898,48,4.0
898,111,5.0
898,297,4.0
898,504,4.0
898,539,4.0
898,816,5.0
898,822,4.0
898,824,4.0
898,854,5.0
898,884,5.0
898,994,4.0
898,1084,4.0
898,1419,5.0
898,1449,4.0
898,1452,5.0
898,1482,5.0
898,1498,3.0
898,1499,5.0
898,1539,5.0
898,1632,4.0
898,1637,5.0
898,1709,3.0
898,1710,4.0
898,1712,5.0
898,1819,5.0
898,1942,3.0
898,1985,4.0
898,2042,5.0
898,2168,5.0
898,2171,4.0
898,2232,5.0
898,2241,5.0
898,2278,5.0
898,2295,4.0
898,2316,5.0
898,2318,4.0
898,2320,5.0
898,2321,5.0
898,2322,5.0
898,2355,4.0
898,2390,5.0
898,2400,5.0
899,48,2.0
899,122,3.0
899,123,3.0
899,255,5.0
899,453,5.0
899,575,4.0
899,617,5.0
899,636,5.0
899,716,4.0
899,740,2.0
899,816,3.0
899,861,5.0
899,865,4.0
899,869,3.0
899,886,5.0
899,1023,4.0
899,1148,3.0
899,1242,4.0
899,1263,5.0
899,1278,1.0
899,1279,4.0
899,1355,2.0
899,1364,4.0
899,1450,5.0
899,1452,5.0
899,1454,5.0
899,1482,5.0
899,1572,4.0
899,1758,1.0
899,1920,2.0
899,1944,5.0
899,1960,5.0
899,2030,5.0
899,2040,2.0
899,2100,4.0
899,2154,4.0
899,2165,4.0
899,2169,5.0
899,2171,3.0
899,2182,2.0
899,2202,5.0
899,2216,4.0
899,2232,3.0
899,2241,3.0
899,2250,4.0
899,2288,5.0
899,2325,5.0
900,48,5.0
900,106,4.0
900,118,4.0
900,1528,5.0
900,1534,4.0
901,48,4.0
901,132,5.0
901,149,4.0
901,172,4.0
901,680,5.0
901,930,3.0
901,1161,4.0
901,1208,4.0
901,1553,5.0
901,1554,4.0
902,48,4.0
902,93,4.0
902,189,5.0
902,191,5.0
902,207,5.0
902,219,5.0
902,222,5.0
902,224,5.0
902,226,5.0
902,234,5.0
902,264,5.0
902,275,5.0
902,418,3.0
902,453,5.0
902,537,5.0
902,688,4.0
902,796,5.0
902,828,3.0
902,1003,4.0
902,1033,5.0
902,1056,5.0
902,1137,5.0
902,1139,5.0
902,1375,5.0
902,1376,5.0
902,1529,5.0
902,1664,5.0
902,1749,5.0
902,1789,5.0
902,1819,4.0
902,2018,2.0
902,2028,5.0
902,2039,3.0
902,2040,4.0
902,2065,4.0
902,2127,5.0
902,2136,5.0
902,2170,5.0
902,2209,5.0
902,2215,5.0
902,2226,5.0
902,2229,5.0
902,2230,4.0
902,2231,5.0
902,2232,5.0
902,2236,5.0
902,2241,4.0
902,2246,5.0
902,2250,4.0
902,2254,5.0
902,2264,4.0
902,2302,5.0
902,2308,4.0
902,2334,5.0
902,2374,5.0
902,2393,5.0
902,2416,5.0
902,2419,5.0
903,48,2.0
903,49,5.0
903,124,5.0
903,132,5.0
903,219,4.0
903,236,5.0
903,308,5.0
903,314,2.0
903,434,5.0
903,604,5.0
903,813,5.0
903,828,4.0
903,1321,5.0
903,1498,4.0
903,1526,3.0
903,1529,4.0
903,1530,3.0
903,1542,5.0
903,1672,3.0
903,1709,2.0
903,1710,4.0
903,2028,5.0
903,2099,3.0
903,2100,4.0
903,2105,3.0
903,2142,3.0
903,2152,5.0
903,2170,4.0
903,2226,3.0
903,2254,5.0
903,2288,3.0
903,2289,3.0
903,2296,5.0
903,2316,5.0
903,2320,5.0
903,2325,5.0
903,2369,4.0
903,2370,5.0
903,2393,4.0
903,2411,4.0
904,48,3.0
904,181,5.0
904,671,4.0
904,1242,5.0
904,1299,5.0
904,1325,4.0
904,1326,5.0
904,1530,5.0
904,1664,4.0
904,1712,5.0
904,1786,4.0
904,1819,5.0
904,2006,5.0
904,2229,5.0
904,2230,5.0
904,2235,5.0
904,2336,3.0
904,2338,5.0
904,2388,5.0
905,48,2.0
905,602,5.0
905,1202,5.0
905,1242,3.0
905,1317,5.0
905,1322,5.0
905,1415,5.0
905,1522,3.0
905,1889,5.0
905,2095,5.0
905,2156,4.0
905,2289,5.0
906,48,5.0
906,132,5.0
906,298,5.0
906,516,5.0
906,669,5.0
906,861,5.0
906,1031,5.0
906,1224,5.0
906,1275,5.0
906,1526,5.0
906,1712,5.0
906,1965,5.0
906,1975,5.0
906,1990,5.0
906,1991,5.0
906,2039,5.0
906,2040,5.0
906,2127,5.0
906,2223,5.0
906,2245,5.0
906,2246,5.0
906,2256,5.0
906,2276,5.0
906,2311,5.0
906,2320,5.0
906,2324,5.0
906,2325,5.0
906,2328,5.0
906,2369,5.0
907,48,5.0
907,166,5.0
907,840,5.0
907,1671,5.0
907,1710,5.0
907,1762,4.0
907,1805,5.0
907,1881,4.0
907,1882,5.0
907,1942,4.0
907,2062,5.0
907,2183,4.0
907,2226,5.0
907,2257,5.0
907,2322,5.0
907,2350,5.0
908,48,3.0
908,132,5.0
908,256,5.0
908,297,4.0
908,498,5.0
908,539,5.0
908,794,5.0
908,805,5.0
908,994,4.0
908,1021,5.0
908,1240,4.0
908,1450,4.0
908,1498,3.0
908,1511,4.0
908,1526,4.0
908,1529,4.0
908,1628,5.0
908,1643,4.0
908,1710,4.0
908,1712,4.0
908,1785,4.0
908,1829,5.0
908,1966,3.0
908,2061,4.0
908,2125,4.0
908,2169,5.0
908,2170,3.0
908,2209,5.0
908,2229,4.0
908,2230,4.0
908,2231,3.0
908,2232,4.0
908,2241,5.0
908,2256,5.0
908,2308,4.0
908,2316,4.0
908,2318,4.0
908,2355,4.0
908,2366,4.0
909,48,4.0
909,124,5.0
909,128,5.0
909,132,5.0
909,828,4.0
909,1040,4.0
909,1078,5.0
909,1529,4.0
909,1709,4.0
909,1710,4.0
909,1713,5.0
909,2194,4.0
909,2207,5.0
910,48,4.0
910,105,5.0
910,106,5.0
910,123,4.0
910,132,5.0
910,212,5.0
910,213,5.0
910,218,5.0
910,234,5.0
910,248,5.0
910,262,5.0
910,265,5.0
910,297,5.0
910,317,5.0
910,539,5.0
910,548,5.0
910,731,5.0
910,756,5.0
910,757,5.0
910,865,5.0
910,984,5.0
910,1050,4.0
910,1080,5.0
910,1270,5.0
910,1276,5.0
910,1393,5.0
910,1522,4.0
910,1632,4.0
910,2083,5.0
911,48,4.0
911,93,5.0
911,123,5.0
911,128,4.0
911,132,4.0
911,297,4.0
911,828,5.0
911,861,5.0
911,893,5.0
911,1040,4.0
911,1388,4.0
911,1434,5.0
911,1498,5.0
911,1499,3.0
911,1509,4.0
911,1526,4.0
911,1529,4.0
911,1656,4.0
911,1709,3.0
911,1710,4.0
911,1724,5.0
911,1735,3.0
911,1950,5.0
911,2006,3.0
911,2043,2.0
911,2076,4.0
911,2168,5.0
911,2187,5.0
911,2217,5.0
911,2223,5.0
911,2226,5.0
911,2232,5.0
911,2246,5.0
911,2256,5.0
911,2257,4.0
911,2293,2.0
911,2312,2.0
911,2316,5.0
911,2318,4.0
911,2320,4.0
911,2321,5.0
911,2322,5.0
911,2351,4.0
911,2361,5.0
912,48,3.0
912,83,4.0
912,124,5.0
912,128,4.0
912,132,4.0
912,188,4.0
912,679,4.0
912,688,3.0
912,828,3.0
912,1202,4.0
912,1223,4.0
912,1299,4.0
912,1512,5.0
912,1529,4.0
912,1530,4.0
912,1579,5.0
912,1665,4.0
912,1697,5.0
912,1712,4.0
912,1792,4.0
912,1919,5.0
912,1959,4.0
912,2079,4.0
912,2156,4.0
912,2170,2.0
912,2176,4.0
912,2190,4.0
912,2230,4.0
912,2231,4.0
912,2232,3.0
912,2241,4.0
912,2305,4.0
912,2316,3.0
912,2320,4.0
912,2321,4.0
912,2322,4.0
912,2323,2.0
912,2336,3.0
912,2347,3.0
912,2348,5.0
912,2355,2.0
912,2406,4.0
913,48,4.0
913,137,4.0
913,302,4.0
913,681,4.0
913,718,4.0
913,1761,4.0
913,2263,4.0
914,48,4.0
914,62,4.0
914,706,3.0
914,771,5.0
914,820,5.0
914,830,5.0
914,955,5.0
914,984,5.0
914,1026,4.0
914,1125,5.0
914,1159,5.0
914,1240,4.0
914,1247,5.0
914,1280,5.0
914,1291,5.0
914,1299,5.0
914,1316,5.0
914,1373,5.0
914,1578,4.0
914,1667,5.0
914,1674,5.0
914,1829,5.0
914,1889,5.0
914,1932,4.0
914,2028,4.0
914,2030,5.0
914,2076,5.0
914,2204,5.0
914,2214,3.0
914,2230,5.0
914,2231,3.0
914,2296,4.0
915,48,3.0
915,132,4.0
915,828,2.0
915,1139,5.0
915,1529,5.0
915,1709,3.0
915,1800,5.0
915,1834,3.0
915,1920,3.0
915,1955,3.0
915,2076,5.0
915,2170,5.0
915,2198,3.0
915,2393,5.0
916,48,4.0
916,123,2.0
916,128,4.0
916,132,5.0
916,828,4.0
916,1078,4.0
916,1148,4.0
916,1293,4.0
916,1388,3.0
916,1499,4.0
916,1529,3.0
916,1626,5.0
916,1661,4.0
916,1709,3.0
916,2042,5.0
916,2048,4.0
916,2060,4.0
916,2127,4.0
916,2152,3.0
916,2164,3.0
916,2169,3.0
916,2170,2.0
916,2209,4.0
916,2210,4.0
916,2226,5.0
916,2232,3.0
916,2245,3.0
916,2246,4.0
916,2256,5.0
916,2265,4.0
916,2292,5.0
916,2293,3.0
916,2296,5.0
916,2308,4.0
916,2325,3.0
916,2329,4.0
916,2350,4.0
916,2365,5.0
916,2393,4.0
916,2399,3.0
916,2414,4.0
917,48,4.0
917,317,5.0
917,434,5.0
917,711,5.0
917,862,4.0
917,912,5.0
917,958,5.0
917,1202,5.0
917,1240,4.0
917,1241,5.0
917,1306,5.0
917,1329,4.0
917,1342,5.0
917,1353,5.0
917,1482,5.0
917,1530,5.0
917,1571,5.0
917,1886,5.0
917,2239,3.0
917,2306,5.0
918,48,4.0
918,132,4.0
918,1078,5.0
918,1552,5.0
918,1656,4.0
918,2189,4.0
919,48,4.0
919,132,5.0
919,297,2.0
919,828,4.0
919,1003,4.0
919,1243,3.0
919,1244,2.0
919,1247,4.0
919,1278,1.0
919,1327,4.0
919,1376,4.0
919,1522,3.0
919,1709,3.0
919,2076,3.0
919,2109,4.0
919,2226,3.0
919,2254,4.0
919,2320,3.0
919,2393,4.0
919,2410,4.0
919,2415,4.0
920,48,4.0
920,143,5.0
920,273,4.0
920,302,5.0
920,1974,2.0
920,2050,5.0
921,48,3.0
921,123,4.0
921,124,5.0
921,132,5.0
921,297,4.0
921,828,4.0
921,1078,5.0
921,1388,5.0
921,1435,5.0
921,1498,4.0
921,1499,5.0
921,1529,5.0
921,1697,5.0
921,1709,4.0
921,1710,5.0
921,1712,4.0
921,1832,4.0
921,2028,5.0
921,2098,5.0
921,2104,4.0
921,2166,5.0
921,2176,3.0
921,2223,4.0
921,2226,5.0
921,2229,3.0
921,2230,5.0
921,2231,4.0
921,2232,4.0
921,2236,4.0
921,2241,4.0
921,2245,4.0
921,2246,5.0
921,2305,5.0
921,2308,3.0
921,2316,4.0
921,2318,4.0
921,2320,4.0
921,2321,4.0
921,2322,4.0
921,2329,5.0
921,2330,5.0
921,2334,5.0
921,2355,5.0
921,2382,5.0
921,2393,5.0
921,2399,5.0
921,2409,5.0
921,2413,5.0
922,48,4.0
922,132,4.0
922,200,2.0
922,246,4.0
922,248,5.0
922,275,3.0
922,520,4.0
922,601,5.0
922,843,5.0
922,1163,5.0
922,1424,3.0
923,48,4.0
923,124,5.0
923,132,5.0
923,1476,5.0
923,1529,5.0
923,1709,5.0
923,1872,5.0
923,1881,5.0
923,1896,4.0
923,1949,5.0
923,2076,5.0
923,2322,5.0
924,49,5.0
924,93,4.0
924,279,5.0
924,324,5.0
924,325,5.0
924,333,5.0
924,632,5.0
924,640,2.0
924,641,5.0
924,710,5.0
924,805,3.0
924,806,5.0
924,823,5.0
924,886,5.0
924,1003,4.0
924,1018,5.0
924,1035,5.0
924,1051,5.0
924,1107,5.0
924,1108,5.0
924,1110,5.0
924,1112,5.0
924,1127,4.0
924,1128,4.0
924,1202,3.0
924,1216,5.0
924,1276,5.0
924,1302,1.0
924,1310,5.0
924,1501,5.0
924,1539,4.0
924,1576,5.0
924,1712,3.0
924,1819,5.0
924,1875,5.0
924,2029,4.0
924,2105,3.0
924,2106,4.0
924,2183,3.0
924,2209,4.0
924,2236,3.0
924,2241,4.0
925,49,4.0
925,185,4.0
925,303,3.0
925,320,4.0
925,470,5.0
925,497,5.0
925,528,4.0
925,824,5.0
925,1242,5.0
925,1291,5.0
925,1298,3.0
925,1318,4.0
925,1322,4.0
925,1327,5.0
925,1411,3.0
925,1412,5.0
925,1424,4.0
925,1453,3.0
925,1672,5.0
925,1762,5.0
925,1807,4.0
925,2274,4.0
925,2290,3.0
925,2360,3.0
926,49,5.0
926,748,5.0
926,1014,5.0
926,1015,5.0
926,1037,5.0
926,1313,5.0
926,1534,5.0
926,1535,5.0
926,1536,5.0
926,1595,5.0
927,49,5.0
927,371,5.0
927,522,4.0
927,629,5.0
927,772,3.0
927,1682,4.0
928,49,4.0
928,124,5.0
928,180,5.0
928,318,4.0
928,329,5.0
928,628,4.0
928,738,5.0
928,779,5.0
928,928,4.0
928,982,4.0
928,1147,5.0
928,1161,5.0
928,1274,5.0
928,1944,5.0
928,2039,3.0
928,2040,4.0
928,2062,4.0
928,2153,5.0
928,2210,5.0
928,2215,5.0
928,2255,3.0
928,2290,5.0
928,2323,3.0
928,2368,5.0
928,2394,5.0
929,49,5.0
929,264,4.0
929,583,5.0
929,641,5.0
929,886,5.0
930,49,5.0
930,445,3.0
930,1350,2.0
930,1858,5.0
930,2290,1.0
931,49,4.0
931,470,4.0
931,858,5.0
931,1134,4.0
931,1183,4.0
931,2109,4.0
932,49,5.0
932,286,5.0
932,337,4.0
932,347,5.0
932,364,5.0
932,615,5.0
932,710,5.0
932,824,5.0
932,830,5.0
932,836,5.0
932,839,4.0
932,868,4.0
932,1225,5.0
932,1365,4.0
932,1397,5.0
932,1544,5.0
932,1589,5.0
932,1635,3.0
932,1699,4.0
932,1895,4.0
932,2067,3.0
932,2198,2.0
932,2238,5.0
932,2296,5.0
932,2318,4.0
933,49,5.0
933,165,5.0
933,782,2.0
933,1537,5.0
933,2008,5.0
934,49,5.0
934,111,5.0
934,190,5.0
934,280,5.0
934,796,5.0
934,980,5.0
934,2326,5.0
934,2406,5.0
935,49,5.0
935,247,5.0
935,308,5.0
935,552,5.0
935,583,5.0
936,49,4.0
936,307,5.0
936,470,5.0
936,986,4.0
936,1051,5.0
936,1230,5.0
936,1501,5.0
936,1917,4.0
937,49,4.0
937,329,5.0
937,1018,5.0
937,1152,5.0
937,2089,5.0
938,49,5.0
938,655,5.0
938,850,5.0
938,1015,2.0
938,2008,5.0
939,49,5.0
939,1014,5.0
939,1015,5.0
939,1441,5.0
939,1507,5.0
939,1512,5.0
940,49,5.0
940,459,4.0
940,1010,4.0
940,1259,5.0
940,1867,3.0
941,49,4.0
941,268,1.0
941,526,5.0
941,1184,4.0
941,1189,5.0
942,49,5.0
942,313,5.0
942,329,5.0
942,547,5.0
942,1454,5.0
942,1993,5.0
943,49,5.0
943,379,2.0
943,517,3.0
943,663,5.0
943,2085,5.0
944,49,3.0
944,255,4.0
944,280,5.0
944,1239,4.0
944,1244,4.0
944,1265,4.0
944,1312,3.0
944,1315,4.0
944,1316,3.0
944,1355,3.0
944,1414,3.0
944,1475,5.0
944,1665,4.0
944,1763,3.0
944,2064,3.0
944,2250,5.0
944,2344,3.0
944,2402,4.0
945,50,4.0
945,335,4.0
945,521,5.0
945,1184,5.0
945,1766,5.0
946,50,5.0
946,77,5.0
946,1699,4.0
946,1762,5.0
946,2103,5.0
947,50,5.0
947,673,4.0
947,751,5.0
947,807,5.0
947,826,5.0
947,890,4.0
947,994,3.0
947,1010,5.0
947,1240,5.0
947,1241,2.0
947,1244,5.0
947,1250,5.0
947,1299,4.0
947,1511,5.0
947,1658,5.0
947,1674,5.0
947,1697,5.0
947,1833,5.0
947,1862,5.0
947,1878,5.0
947,1912,5.0
947,2005,5.0
947,2118,5.0
947,2126,5.0
947,2139,4.0
947,2166,5.0
947,2350,5.0
948,50,3.0
948,69,4.0
948,70,4.0
948,456,4.0
948,459,4.0
948,473,4.0
948,544,2.0
948,794,5.0
948,826,4.0
948,1260,5.0
948,1341,5.0
948,1375,4.0
948,1401,3.0
948,1593,5.0
948,1628,4.0
948,1697,5.0
948,1705,5.0
948,1802,4.0
948,1857,5.0
948,1905,4.0
948,1966,4.0
948,2025,5.0
948,2039,2.0
948,2040,4.0
948,2156,2.0
948,2159,5.0
948,2193,5.0
949,50,1.0
949,61,5.0
949,167,4.0
949,548,4.0
949,619,2.0
949,1079,5.0
950,50,5.0
950,84,5.0
950,102,4.0
950,157,5.0
950,459,4.0
950,472,5.0
950,510,4.0
950,618,4.0
950,619,4.0
950,669,5.0
950,778,5.0
950,794,4.0
950,805,2.0
950,838,5.0
950,907,3.0
950,1062,4.0
950,1064,5.0
950,1157,4.0
950,1216,5.0
950,1259,5.0
950,1278,2.0
950,1291,5.0
950,1334,3.0
950,1335,3.0
950,1376,5.0
950,1444,5.0
950,1452,3.0
950,1517,5.0
950,1522,5.0
950,1593,4.0
950,1628,4.0
950,1635,2.0
950,1652,3.0
950,1812,5.0
950,1880,5.0
950,1895,4.0
950,1921,5.0
950,1942,4.0
950,1965,5.0
950,2029,5.0
950,2076,3.0
950,2151,2.0
950,2191,3.0
950,2220,3.0
950,2232,4.0
950,2236,4.0
950,2250,5.0
950,2280,5.0
950,2310,4.0
950,2325,4.0
950,2381,3.0
951,50,5.0
951,824,5.0
951,905,5.0
951,1135,5.0
951,1252,5.0
951,1279,4.0
951,1543,4.0
951,1661,5.0
951,1797,4.0
951,1821,5.0
951,2171,5.0
951,2209,5.0
951,2214,5.0
952,50,4.0
952,1031,5.0
952,1578,4.0
952,1714,5.0
952,1891,3.0
952,1936,1.0
952,1960,5.0
952,2039,3.0
952,2067,5.0
952,2370,4.0
952,2392,4.0
953,50,1.0
953,312,2.0
953,830,2.0
953,1141,3.0
953,2002,3.0
954,51,3.0
954,81,5.0
954,228,5.0
954,897,4.0
954,1141,5.0
954,1918,5.0
955,51,5.0
955,446,5.0
955,601,5.0
955,761,5.0
955,1370,5.0
955,1594,5.0
955,1769,3.0
956,51,5.0
956,151,5.0
956,446,4.0
956,1147,5.0
956,1291,5.0
956,1341,4.0
956,1419,5.0
956,1435,5.0
956,1626,4.0
956,1635,5.0
956,1689,4.0
956,1697,5.0
956,1707,4.0
956,1799,5.0
956,1821,2.0
956,1878,5.0
956,1889,5.0
956,1895,5.0
956,2024,5.0
956,2060,5.0
956,2061,3.0
956,2213,4.0
956,2272,5.0
956,2410,5.0
957,51,5.0
957,140,4.0
957,415,4.0
957,1771,4.0
957,1792,4.0
958,51,5.0
958,706,5.0
958,1020,5.0
958,1079,5.0
958,1262,5.0
958,1363,4.0
958,1470,5.0
959,51,5.0
959,1153,5.0
959,1431,5.0
959,1463,5.0
959,1568,4.0
959,2018,5.0
960,51,5.0
960,69,5.0
960,70,5.0
960,421,5.0
960,453,5.0
960,674,5.0
960,992,1.0
960,1036,3.0
960,1123,3.0
960,1430,4.0
960,1571,1.0
960,1573,5.0
960,1695,5.0
960,1778,1.0
960,1916,5.0
960,2014,3.0
960,2096,1.0
961,51,5.0
961,404,5.0
961,520,5.0
961,1143,3.0
961,1593,5.0
961,1628,5.0
961,1630,5.0
962,51,5.0
962,187,5.0
962,294,5.0
962,468,2.0
962,469,5.0
962,530,2.0
962,553,3.0
962,599,2.0
962,760,5.0
962,765,3.0
962,771,5.0
962,1014,5.0
962,1015,5.0
962,1618,5.0
962,1723,5.0
963,51,4.0
963,440,4.0
963,446,4.0
963,1932,4.0
963,2066,4.0
964,51,4.0
964,79,3.0
964,339,5.0
964,689,4.0
964,702,2.0
964,1707,5.0
965,51,3.0
965,336,4.0
965,840,3.0
965,1009,5.0
965,1130,4.0
965,1461,4.0
965,1730,5.0
965,2172,3.0
966,51,4.0
966,176,5.0
966,1270,3.0
966,1439,5.0
966,1611,5.0
966,1812,5.0
967,51,5.0
967,305,5.0
967,1828,5.0
967,1993,5.0
967,2096,1.0
968,51,5.0
968,53,5.0
968,1483,5.0
968,1770,1.0
968,1899,5.0
968,1939,5.0
968,1947,4.0
969,51,4.0
969,463,4.0
969,464,4.0
969,642,4.0
969,646,4.0
969,690,4.0
969,805,4.0
969,892,4.0
969,909,4.0
969,910,4.0
969,912,4.0
969,913,4.0
969,1244,4.0
969,1246,3.0
969,1293,4.0
969,1318,4.0
969,1432,4.0
969,1491,4.0
969,1492,4.0
969,1539,4.0
969,1553,4.0
969,1601,4.0
969,1660,4.0
969,1827,4.0
969,1831,4.0
969,1851,4.0
969,2095,4.0
969,2231,4.0
969,2275,4.0
970,51,5.0
970,190,5.0
970,280,5.0
970,671,5.0
970,787,4.0
970,824,3.0
970,861,4.0
970,994,4.0
970,1083,5.0
970,1116,5.0
970,1129,5.0
970,1216,4.0
970,1240,4.0
970,1386,5.0
970,1414,5.0
970,1454,5.0
970,1596,5.0
970,1635,5.0
970,1789,5.0
970,1808,5.0
970,1838,3.0
970,1862,3.0
970,2043,3.0
970,2062,5.0
970,2171,5.0
970,2172,5.0
970,2354,4.0
970,2394,3.0
971,51,5.0
971,150,5.0
971,151,5.0
971,857,5.0
971,1168,5.0
971,1593,2.0
